load_id,customer_id,route_id,load_date,load_status
LOAD00045178,CUST00150,RTE00055,2023-08-03,Completed
LOAD00045179,CUST00137,RTE00039,2023-08-03,Completed
LOAD00045180,CUST00189,RTE00021,2023-08-03,Completed
LOAD00045181,CUST00042,RTE00020,2023-08-03,Completed
LOAD00045182,CUST00086,RTE00007,2023-08-03,Completed
LOAD00045183,CUST00043,RTE00051,2023-08-03,Completed
LOAD00045184,CUST00002,RTE00006,2023-08-03,Completed
LOAD00045185,CUST00124,RTE00052,2023-08-03,Completed
LOAD00045186,CUST00131,RTE00047,2023-08-03,Completed
LOAD00045187,CUST00046,RTE00027,2023-08-03,Completed
LOAD00045188,CUST00036,RTE00001,2023-08-03,Completed
LOAD00045189,CUST00179,RTE00039,2023-08-03,Completed
LOAD00045190,CUST00040,RTE00056,2023-08-03,Completed
LOAD00045191,CUST00006,RTE00009,2023-08-03,Completed
LOAD00045192,CUST00097,RTE00036,2023-08-03,Completed
LOAD00045193,CUST00015,RTE00051,2023-08-03,Completed
LOAD00045194,CUST00004,RTE00012,2023-08-03,Completed
LOAD00045195,CUST00172,RTE00048,2023-08-03,Completed
LOAD00045196,CUST00116,RTE00025,2023-08-03,Completed
LOAD00045197,CUST00095,RTE00028,2023-08-03,Completed
LOAD00045198,CUST00023,RTE00048,2023-08-03,Completed
LOAD00045199,CUST00179,RTE00026,2023-08-03,Completed
LOAD00045200,CUST00096,RTE00023,2023-08-03,Completed
LOAD00045201,CUST00135,RTE00029,2023-08-03,Completed
LOAD00045202,CUST00088,RTE00050,2023-08-03,Completed
LOAD00045203,CUST00047,RTE00049,2023-08-03,Completed
LOAD00045204,CUST00187,RTE00058,2023-08-03,Completed
LOAD00045205,CUST00128,RTE00037,2023-08-03,Completed
LOAD00045206,CUST00011,RTE00011,2023-08-03,Completed
LOAD00045207,CUST00190,RTE00018,2023-08-03,Completed
LOAD00045208,CUST00132,RTE00033,2023-08-03,Completed
LOAD00045209,CUST00188,RTE00050,2023-08-03,Completed
LOAD00045210,CUST00015,RTE00048,2023-08-03,Completed
LOAD00045211,CUST00108,RTE00056,2023-08-03,Completed
LOAD00045212,CUST00089,RTE00028,2023-08-03,Completed
LOAD00045213,CUST00191,RTE00032,2023-08-03,Completed
LOAD00045214,CUST00061,RTE00023,2023-08-03,Completed
LOAD00045215,CUST00141,RTE00040,2023-08-03,Completed
LOAD00045216,CUST00035,RTE00046,2023-08-03,Completed
LOAD00045217,CUST00118,RTE00007,2023-08-03,Completed
LOAD00045218,CUST00173,RTE00014,2023-08-03,Completed
LOAD00045219,CUST00134,RTE00034,2023-08-03,Completed
LOAD00045220,CUST00129,RTE00003,2023-08-03,Completed
LOAD00045221,CUST00011,RTE00038,2023-08-03,Completed
LOAD00045222,CUST00059,RTE00016,2023-08-03,Completed
LOAD00045223,CUST00057,RTE00048,2023-08-03,Completed
LOAD00045224,CUST00058,RTE00014,2023-08-03,Completed
LOAD00045225,CUST00072,RTE00056,2023-08-03,Completed
LOAD00045226,CUST00032,RTE00055,2023-08-03,Completed
LOAD00045227,CUST00132,RTE00013,2023-08-03,Completed
LOAD00045228,CUST00134,RTE00042,2023-08-03,Completed
LOAD00045229,CUST00094,RTE00025,2023-08-03,Completed
LOAD00045230,CUST00132,RTE00040,2023-08-03,Completed
LOAD00045231,CUST00073,RTE00010,2023-08-03,Completed
LOAD00045232,CUST00192,RTE00032,2023-08-03,Completed
LOAD00045233,CUST00184,RTE00032,2023-08-03,Completed
LOAD00045234,CUST00079,RTE00037,2023-08-03,Completed
LOAD00045235,CUST00013,RTE00034,2023-08-03,Completed
LOAD00045236,CUST00106,RTE00013,2023-08-04,Completed
LOAD00045237,CUST00076,RTE00019,2023-08-04,Completed
LOAD00045238,CUST00102,RTE00014,2023-08-04,Completed
LOAD00045239,CUST00194,RTE00018,2023-08-04,Completed
LOAD00045240,CUST00193,RTE00013,2023-08-04,Completed
LOAD00045241,CUST00063,RTE00032,2023-08-04,Completed
LOAD00045242,CUST00096,RTE00022,2023-08-04,Completed
LOAD00045243,CUST00138,RTE00008,2023-08-04,Completed
LOAD00045244,CUST00116,RTE00035,2023-08-04,Completed
LOAD00045245,CUST00185,RTE00022,2023-08-04,Completed
LOAD00045246,CUST00035,RTE00048,2023-08-04,Completed
LOAD00045247,CUST00014,RTE00023,2023-08-04,Completed
LOAD00045248,CUST00146,RTE00016,2023-08-04,Completed
LOAD00045249,CUST00171,RTE00006,2023-08-04,Completed
LOAD00045250,CUST00108,RTE00020,2023-08-04,Completed
LOAD00045251,CUST00199,RTE00040,2023-08-04,Completed
LOAD00045252,CUST00187,RTE00053,2023-08-04,Completed
LOAD00045253,CUST00072,RTE00056,2023-08-04,Completed
LOAD00045254,CUST00181,RTE00046,2023-08-04,Completed
LOAD00045255,CUST00151,RTE00018,2023-08-04,Completed
LOAD00045256,CUST00159,RTE00029,2023-08-04,Completed
LOAD00045257,CUST00142,RTE00016,2023-08-04,Completed
LOAD00045258,CUST00090,RTE00029,2023-08-04,Completed
LOAD00045259,CUST00080,RTE00017,2023-08-04,Completed
LOAD00045260,CUST00056,RTE00016,2023-08-04,Completed
LOAD00045261,CUST00124,RTE00056,2023-08-04,Completed
LOAD00045262,CUST00138,RTE00002,2023-08-04,Completed
LOAD00045263,CUST00176,RTE00024,2023-08-04,Completed
LOAD00045264,CUST00165,RTE00028,2023-08-04,Completed
LOAD00045265,CUST00155,RTE00029,2023-08-04,Completed
LOAD00045266,CUST00182,RTE00005,2023-08-04,Completed
LOAD00045267,CUST00182,RTE00049,2023-08-04,Completed
LOAD00045268,CUST00123,RTE00011,2023-08-04,Completed
LOAD00045269,CUST00034,RTE00026,2023-08-04,Completed
LOAD00045270,CUST00199,RTE00056,2023-08-04,Completed
LOAD00045271,CUST00149,RTE00007,2023-08-04,Completed
LOAD00045272,CUST00103,RTE00027,2023-08-04,Completed
LOAD00045273,CUST00198,RTE00057,2023-08-04,Completed
LOAD00045274,CUST00080,RTE00005,2023-08-04,Completed
LOAD00045275,CUST00064,RTE00051,2023-08-04,Completed
LOAD00045276,CUST00069,RTE00048,2023-08-04,Completed
LOAD00045277,CUST00072,RTE00048,2023-08-04,Completed
LOAD00045278,CUST00001,RTE00016,2023-08-04,Completed
LOAD00045279,CUST00033,RTE00012,2023-08-04,Completed
LOAD00045280,CUST00093,RTE00042,2023-08-04,Completed
LOAD00045281,CUST00111,RTE00010,2023-08-04,Completed
LOAD00045282,CUST00020,RTE00033,2023-08-04,Completed
LOAD00045283,CUST00016,RTE00026,2023-08-04,Completed
LOAD00045284,CUST00141,RTE00028,2023-08-04,Completed
LOAD00045285,CUST00195,RTE00031,2023-08-04,Completed
LOAD00045286,CUST00025,RTE00058,2023-08-04,Completed
LOAD00045287,CUST00195,RTE00040,2023-08-04,Completed
LOAD00045288,CUST00159,RTE00033,2023-08-04,Completed
LOAD00045289,CUST00024,RTE00032,2023-08-04,Completed
LOAD00045290,CUST00136,RTE00001,2023-08-04,Completed
LOAD00045291,CUST00083,RTE00033,2023-08-04,Completed
LOAD00045292,CUST00115,RTE00013,2023-08-04,Completed
LOAD00045293,CUST00176,RTE00054,2023-08-04,Completed
LOAD00045294,CUST00124,RTE00040,2023-08-04,Completed
LOAD00045295,CUST00161,RTE00038,2023-08-04,Completed
LOAD00045296,CUST00015,RTE00034,2023-08-04,Completed
LOAD00045297,CUST00099,RTE00035,2023-08-04,Completed
LOAD00045298,CUST00012,RTE00033,2023-08-04,Completed
LOAD00045299,CUST00167,RTE00022,2023-08-04,Completed
LOAD00045300,CUST00058,RTE00043,2023-08-04,Completed
LOAD00045301,CUST00159,RTE00039,2023-08-04,Completed
LOAD00045302,CUST00014,RTE00057,2023-08-04,Completed
LOAD00045303,CUST00171,RTE00050,2023-08-04,Completed
LOAD00045304,CUST00002,RTE00015,2023-08-04,Completed
LOAD00045305,CUST00008,RTE00014,2023-08-04,Completed
LOAD00045306,CUST00140,RTE00004,2023-08-04,Completed
LOAD00045307,CUST00194,RTE00004,2023-08-04,Completed
LOAD00045308,CUST00160,RTE00012,2023-08-04,Completed
LOAD00045309,CUST00082,RTE00001,2023-08-04,Completed
LOAD00045310,CUST00099,RTE00058,2023-08-04,Completed
LOAD00045311,CUST00079,RTE00042,2023-08-04,Completed
LOAD00045312,CUST00138,RTE00058,2023-08-04,Completed
LOAD00045313,CUST00187,RTE00005,2023-08-04,Completed
LOAD00045314,CUST00017,RTE00002,2023-08-04,Completed
LOAD00045315,CUST00051,RTE00034,2023-08-05,Completed
LOAD00045316,CUST00019,RTE00031,2023-08-05,Completed
LOAD00045317,CUST00173,RTE00012,2023-08-05,Completed
LOAD00045318,CUST00107,RTE00012,2023-08-05,Completed
LOAD00045319,CUST00199,RTE00011,2023-08-05,Completed
LOAD00045320,CUST00175,RTE00058,2023-08-05,Completed
LOAD00045321,CUST00200,RTE00052,2023-08-05,Completed
LOAD00045322,CUST00168,RTE00052,2023-08-05,Completed
LOAD00045323,CUST00064,RTE00053,2023-08-05,Completed
LOAD00045324,CUST00155,RTE00002,2023-08-05,Completed
LOAD00045325,CUST00037,RTE00022,2023-08-05,Completed
LOAD00045326,CUST00176,RTE00049,2023-08-05,Completed
LOAD00045327,CUST00036,RTE00015,2023-08-05,Completed
LOAD00045328,CUST00130,RTE00047,2023-08-05,Completed
LOAD00045329,CUST00088,RTE00041,2023-08-05,Completed
LOAD00045330,CUST00117,RTE00013,2023-08-05,Completed
LOAD00045331,CUST00048,RTE00021,2023-08-05,Completed
LOAD00045332,CUST00173,RTE00057,2023-08-05,Completed
LOAD00045333,CUST00025,RTE00040,2023-08-05,Completed
LOAD00045334,CUST00165,RTE00002,2023-08-05,Completed
LOAD00045335,CUST00056,RTE00048,2023-08-05,Completed
LOAD00045336,CUST00184,RTE00054,2023-08-05,Completed
LOAD00045337,CUST00027,RTE00026,2023-08-05,Completed
LOAD00045338,CUST00120,RTE00031,2023-08-05,Completed
LOAD00045339,CUST00094,RTE00048,2023-08-05,Completed
LOAD00045340,CUST00176,RTE00023,2023-08-05,Completed
LOAD00045341,CUST00182,RTE00018,2023-08-05,Completed
LOAD00045342,CUST00165,RTE00058,2023-08-05,Completed
LOAD00045343,CUST00152,RTE00051,2023-08-05,Completed
LOAD00045344,CUST00173,RTE00040,2023-08-05,Completed
LOAD00045345,CUST00196,RTE00003,2023-08-05,Completed
LOAD00045346,CUST00176,RTE00004,2023-08-05,Completed
LOAD00045347,CUST00032,RTE00047,2023-08-05,Completed
LOAD00045348,CUST00070,RTE00025,2023-08-05,Completed
LOAD00045349,CUST00146,RTE00027,2023-08-05,Completed
LOAD00045350,CUST00133,RTE00051,2023-08-05,Completed
LOAD00045351,CUST00058,RTE00034,2023-08-05,Completed
LOAD00045352,CUST00046,RTE00008,2023-08-05,Completed
LOAD00045353,CUST00119,RTE00030,2023-08-05,Completed
LOAD00045354,CUST00148,RTE00031,2023-08-05,Completed
LOAD00045355,CUST00074,RTE00042,2023-08-05,Completed
LOAD00045356,CUST00040,RTE00017,2023-08-05,Completed
LOAD00045357,CUST00026,RTE00046,2023-08-05,Completed
LOAD00045358,CUST00014,RTE00046,2023-08-05,Completed
LOAD00045359,CUST00073,RTE00013,2023-08-05,Completed
LOAD00045360,CUST00031,RTE00015,2023-08-05,Completed
LOAD00045361,CUST00134,RTE00032,2023-08-05,Completed
LOAD00045362,CUST00022,RTE00002,2023-08-05,Completed
LOAD00045363,CUST00022,RTE00055,2023-08-05,Completed
LOAD00045364,CUST00034,RTE00042,2023-08-05,Completed
LOAD00045365,CUST00018,RTE00051,2023-08-05,Completed
LOAD00045366,CUST00008,RTE00024,2023-08-05,Completed
LOAD00045367,CUST00100,RTE00039,2023-08-05,Completed
LOAD00045368,CUST00074,RTE00025,2023-08-05,Completed
LOAD00045369,CUST00050,RTE00028,2023-08-05,Completed
LOAD00045370,CUST00022,RTE00008,2023-08-05,Completed
LOAD00045371,CUST00178,RTE00003,2023-08-05,Completed
LOAD00045372,CUST00100,RTE00021,2023-08-05,Completed
LOAD00045373,CUST00180,RTE00010,2023-08-05,Completed
LOAD00045374,CUST00019,RTE00011,2023-08-05,Completed
LOAD00045375,CUST00165,RTE00056,2023-08-05,Completed
LOAD00045376,CUST00115,RTE00049,2023-08-05,Completed
LOAD00045377,CUST00196,RTE00041,2023-08-05,Completed
LOAD00045378,CUST00193,RTE00040,2023-08-05,Completed
LOAD00045379,CUST00138,RTE00047,2023-08-05,Completed
LOAD00045380,CUST00199,RTE00001,2023-08-05,Completed
LOAD00045381,CUST00040,RTE00013,2023-08-05,Completed
LOAD00045382,CUST00166,RTE00005,2023-08-05,Completed
LOAD00045383,CUST00097,RTE00046,2023-08-05,Completed
LOAD00045384,CUST00008,RTE00055,2023-08-05,Completed
LOAD00045385,CUST00064,RTE00028,2023-08-06,Completed
LOAD00045386,CUST00108,RTE00053,2023-08-06,Completed
LOAD00045387,CUST00161,RTE00011,2023-08-06,Completed
LOAD00045388,CUST00105,RTE00015,2023-08-06,Completed
LOAD00045389,CUST00122,RTE00010,2023-08-06,Completed
LOAD00045390,CUST00130,RTE00046,2023-08-06,Completed
LOAD00045391,CUST00013,RTE00055,2023-08-06,Completed
LOAD00045392,CUST00149,RTE00058,2023-08-06,Completed
LOAD00045393,CUST00031,RTE00015,2023-08-06,Completed
LOAD00045394,CUST00082,RTE00033,2023-08-06,Completed
LOAD00045395,CUST00082,RTE00040,2023-08-06,Completed
LOAD00045396,CUST00046,RTE00057,2023-08-06,Completed
LOAD00045397,CUST00041,RTE00046,2023-08-06,Completed
LOAD00045398,CUST00142,RTE00043,2023-08-06,Completed
LOAD00045399,CUST00157,RTE00020,2023-08-06,Completed
LOAD00045400,CUST00047,RTE00056,2023-08-06,Completed
LOAD00045401,CUST00011,RTE00022,2023-08-06,Completed
LOAD00045402,CUST00165,RTE00052,2023-08-06,Completed
LOAD00045403,CUST00128,RTE00052,2023-08-06,Completed
LOAD00045404,CUST00146,RTE00010,2023-08-06,Completed
LOAD00045405,CUST00104,RTE00010,2023-08-06,Completed
LOAD00045406,CUST00144,RTE00037,2023-08-06,Completed
LOAD00045407,CUST00015,RTE00029,2023-08-06,Completed
LOAD00045408,CUST00088,RTE00027,2023-08-06,Completed
LOAD00045409,CUST00182,RTE00050,2023-08-06,Completed
LOAD00045410,CUST00064,RTE00010,2023-08-06,Completed
LOAD00045411,CUST00177,RTE00049,2023-08-06,Completed
LOAD00045412,CUST00050,RTE00046,2023-08-06,Completed
LOAD00045413,CUST00185,RTE00046,2023-08-06,Completed
LOAD00045414,CUST00089,RTE00021,2023-08-06,Completed
LOAD00045415,CUST00128,RTE00047,2023-08-06,Completed
LOAD00045416,CUST00173,RTE00003,2023-08-06,Completed
LOAD00045417,CUST00005,RTE00001,2023-08-06,Completed
LOAD00045418,CUST00044,RTE00026,2023-08-06,Completed
LOAD00045419,CUST00084,RTE00056,2023-08-06,Completed
LOAD00045420,CUST00157,RTE00052,2023-08-06,Completed
LOAD00045421,CUST00087,RTE00041,2023-08-06,Completed
LOAD00045422,CUST00170,RTE00020,2023-08-06,Completed
LOAD00045423,CUST00112,RTE00047,2023-08-06,Completed
LOAD00045424,CUST00066,RTE00047,2023-08-06,Completed
LOAD00045425,CUST00081,RTE00029,2023-08-06,Completed
LOAD00045426,CUST00021,RTE00008,2023-08-06,Completed
LOAD00045427,CUST00107,RTE00042,2023-08-06,Completed
LOAD00045428,CUST00108,RTE00024,2023-08-06,Completed
LOAD00045429,CUST00015,RTE00023,2023-08-06,Completed
LOAD00045430,CUST00123,RTE00028,2023-08-06,Completed
LOAD00045431,CUST00030,RTE00001,2023-08-06,Completed
LOAD00045432,CUST00039,RTE00012,2023-08-06,Completed
LOAD00045433,CUST00157,RTE00052,2023-08-06,Completed
LOAD00045434,CUST00018,RTE00017,2023-08-06,Completed
LOAD00045435,CUST00173,RTE00022,2023-08-06,Completed
LOAD00045436,CUST00178,RTE00039,2023-08-06,Completed
LOAD00045437,CUST00071,RTE00056,2023-08-06,Completed
LOAD00045438,CUST00015,RTE00017,2023-08-06,Completed
LOAD00045439,CUST00164,RTE00052,2023-08-06,Completed
LOAD00045440,CUST00198,RTE00017,2023-08-06,Completed
LOAD00045441,CUST00173,RTE00052,2023-08-06,Completed
LOAD00045442,CUST00027,RTE00035,2023-08-06,Completed
LOAD00045443,CUST00031,RTE00034,2023-08-06,Completed
LOAD00045444,CUST00082,RTE00027,2023-08-06,Completed
LOAD00045445,CUST00028,RTE00027,2023-08-06,Completed
LOAD00045446,CUST00085,RTE00027,2023-08-06,Completed
LOAD00045447,CUST00199,RTE00005,2023-08-06,Completed
LOAD00045448,CUST00074,RTE00001,2023-08-06,Completed
LOAD00045449,CUST00039,RTE00010,2023-08-06,Completed
LOAD00045450,CUST00110,RTE00048,2023-08-06,Completed
LOAD00045451,CUST00052,RTE00019,2023-08-06,Completed
LOAD00045452,CUST00028,RTE00038,2023-08-06,Completed
LOAD00045453,CUST00013,RTE00012,2023-08-06,Completed
LOAD00045454,CUST00125,RTE00012,2023-08-06,Completed
LOAD00045455,CUST00190,RTE00023,2023-08-06,Completed
LOAD00045456,CUST00192,RTE00014,2023-08-06,Completed
LOAD00045457,CUST00118,RTE00050,2023-08-06,Completed
LOAD00045458,CUST00072,RTE00026,2023-08-06,Completed
LOAD00045459,CUST00120,RTE00054,2023-08-06,Completed
LOAD00045460,CUST00151,RTE00007,2023-08-06,Completed
LOAD00045461,CUST00171,RTE00056,2023-08-06,Completed
LOAD00045462,CUST00028,RTE00038,2023-08-06,Completed
LOAD00045463,CUST00002,RTE00002,2023-08-06,Completed
LOAD00045464,CUST00152,RTE00010,2023-08-06,Completed
LOAD00045465,CUST00049,RTE00002,2023-08-06,Completed
LOAD00045466,CUST00034,RTE00002,2023-08-06,Completed
LOAD00045467,CUST00102,RTE00045,2023-08-06,Completed
LOAD00045468,CUST00133,RTE00031,2023-08-07,Completed
LOAD00045469,CUST00091,RTE00020,2023-08-07,Completed
LOAD00045470,CUST00194,RTE00037,2023-08-07,Completed
LOAD00045471,CUST00001,RTE00029,2023-08-07,Completed
LOAD00045472,CUST00045,RTE00046,2023-08-07,Completed
LOAD00045473,CUST00013,RTE00050,2023-08-07,Completed
LOAD00045474,CUST00155,RTE00022,2023-08-07,Completed
LOAD00045475,CUST00088,RTE00020,2023-08-07,Completed
LOAD00045476,CUST00029,RTE00011,2023-08-07,Completed
LOAD00045477,CUST00106,RTE00011,2023-08-07,Completed
LOAD00045478,CUST00181,RTE00049,2023-08-07,Completed
LOAD00045479,CUST00008,RTE00053,2023-08-07,Completed
LOAD00045480,CUST00097,RTE00035,2023-08-07,Completed
LOAD00045481,CUST00151,RTE00042,2023-08-07,Completed
LOAD00045482,CUST00139,RTE00024,2023-08-07,Completed
LOAD00045483,CUST00018,RTE00039,2023-08-07,Completed
LOAD00045484,CUST00057,RTE00049,2023-08-07,Completed
LOAD00045485,CUST00093,RTE00026,2023-08-07,Completed
LOAD00045486,CUST00052,RTE00056,2023-08-07,Completed
LOAD00045487,CUST00017,RTE00031,2023-08-07,Completed
LOAD00045488,CUST00089,RTE00048,2023-08-07,Completed
LOAD00045489,CUST00200,RTE00054,2023-08-07,Completed
LOAD00045490,CUST00005,RTE00022,2023-08-07,Completed
LOAD00045491,CUST00169,RTE00051,2023-08-07,Completed
LOAD00045492,CUST00140,RTE00051,2023-08-07,Completed
LOAD00045493,CUST00069,RTE00054,2023-08-07,Completed
LOAD00045494,CUST00092,RTE00016,2023-08-07,Completed
LOAD00045495,CUST00191,RTE00011,2023-08-07,Completed
LOAD00045496,CUST00013,RTE00047,2023-08-07,Completed
LOAD00045497,CUST00185,RTE00027,2023-08-07,Completed
LOAD00045498,CUST00179,RTE00019,2023-08-07,Completed
LOAD00045499,CUST00093,RTE00040,2023-08-07,Completed
LOAD00045500,CUST00064,RTE00009,2023-08-07,Completed
LOAD00045501,CUST00046,RTE00049,2023-08-07,Completed
LOAD00045502,CUST00191,RTE00001,2023-08-07,Completed
LOAD00045503,CUST00104,RTE00039,2023-08-07,Completed
LOAD00045504,CUST00028,RTE00018,2023-08-07,Completed
LOAD00045505,CUST00010,RTE00023,2023-08-07,Completed
LOAD00045506,CUST00196,RTE00033,2023-08-07,Completed
LOAD00045507,CUST00115,RTE00046,2023-08-07,Completed
LOAD00045508,CUST00177,RTE00002,2023-08-07,Completed
LOAD00045509,CUST00151,RTE00013,2023-08-07,Completed
LOAD00045510,CUST00085,RTE00027,2023-08-07,Completed
LOAD00045511,CUST00124,RTE00051,2023-08-07,Completed
LOAD00045512,CUST00011,RTE00030,2023-08-07,Completed
LOAD00045513,CUST00101,RTE00025,2023-08-07,Completed
LOAD00045514,CUST00036,RTE00020,2023-08-07,Completed
LOAD00045515,CUST00143,RTE00049,2023-08-07,Completed
LOAD00045516,CUST00066,RTE00030,2023-08-07,Completed
LOAD00045517,CUST00064,RTE00007,2023-08-07,Completed
LOAD00045518,CUST00067,RTE00022,2023-08-07,Completed
LOAD00045519,CUST00099,RTE00024,2023-08-07,Completed
LOAD00045520,CUST00163,RTE00012,2023-08-07,Completed
LOAD00045521,CUST00120,RTE00050,2023-08-07,Completed
LOAD00045522,CUST00185,RTE00021,2023-08-07,Completed
LOAD00045523,CUST00198,RTE00004,2023-08-07,Completed
LOAD00045524,CUST00176,RTE00005,2023-08-07,Completed
LOAD00045525,CUST00095,RTE00056,2023-08-07,Completed
LOAD00045526,CUST00175,RTE00015,2023-08-07,Completed
LOAD00045527,CUST00021,RTE00006,2023-08-07,Completed
LOAD00045528,CUST00186,RTE00002,2023-08-07,Completed
LOAD00045529,CUST00118,RTE00054,2023-08-07,Completed
LOAD00045530,CUST00183,RTE00044,2023-08-07,Completed
LOAD00045531,CUST00058,RTE00031,2023-08-07,Completed
LOAD00045532,CUST00066,RTE00014,2023-08-07,Completed
LOAD00045533,CUST00089,RTE00049,2023-08-07,Completed
LOAD00045534,CUST00035,RTE00053,2023-08-07,Completed
LOAD00045535,CUST00130,RTE00018,2023-08-07,Completed
LOAD00045536,CUST00019,RTE00001,2023-08-07,Completed
LOAD00045537,CUST00198,RTE00043,2023-08-07,Completed
LOAD00045538,CUST00004,RTE00013,2023-08-07,Completed
LOAD00045539,CUST00192,RTE00020,2023-08-07,Completed
LOAD00045540,CUST00052,RTE00037,2023-08-07,Completed
LOAD00045541,CUST00198,RTE00041,2023-08-07,Completed
LOAD00045542,CUST00139,RTE00054,2023-08-07,Completed
LOAD00045543,CUST00170,RTE00043,2023-08-07,Completed
LOAD00045544,CUST00022,RTE00011,2023-08-07,Completed
LOAD00045545,CUST00150,RTE00052,2023-08-07,Completed
LOAD00045546,CUST00180,RTE00037,2023-08-07,Completed
LOAD00045547,CUST00089,RTE00051,2023-08-07,Completed
LOAD00045548,CUST00027,RTE00010,2023-08-07,Completed
LOAD00045549,CUST00028,RTE00014,2023-08-07,Completed
LOAD00045550,CUST00165,RTE00008,2023-08-07,Completed
LOAD00045551,CUST00016,RTE00008,2023-08-07,Completed
LOAD00045552,CUST00020,RTE00007,2023-08-07,Completed
LOAD00045553,CUST00196,RTE00032,2023-08-07,Completed
LOAD00045554,CUST00138,RTE00027,2023-08-07,Completed
LOAD00045555,CUST00107,RTE00030,2023-08-08,Completed
LOAD00045556,CUST00117,RTE00049,2023-08-08,Completed
LOAD00045557,CUST00050,RTE00001,2023-08-08,Completed
LOAD00045558,CUST00128,RTE00002,2023-08-08,Completed
LOAD00045559,CUST00029,RTE00015,2023-08-08,Completed
LOAD00045560,CUST00174,RTE00042,2023-08-08,Completed
LOAD00045561,CUST00184,RTE00023,2023-08-08,Completed
LOAD00045562,CUST00147,RTE00046,2023-08-08,Completed
LOAD00045563,CUST00178,RTE00023,2023-08-08,Completed
LOAD00045564,CUST00153,RTE00045,2023-08-08,Completed
LOAD00045565,CUST00170,RTE00002,2023-08-08,Completed
LOAD00045566,CUST00199,RTE00042,2023-08-08,Completed
LOAD00045567,CUST00131,RTE00013,2023-08-08,Completed
LOAD00045568,CUST00060,RTE00022,2023-08-08,Completed
LOAD00045569,CUST00062,RTE00048,2023-08-08,Completed
LOAD00045570,CUST00048,RTE00029,2023-08-08,Completed
LOAD00045571,CUST00074,RTE00055,2023-08-08,Completed
LOAD00045572,CUST00195,RTE00008,2023-08-08,Completed
LOAD00045573,CUST00057,RTE00052,2023-08-08,Completed
LOAD00045574,CUST00122,RTE00054,2023-08-08,Completed
LOAD00045575,CUST00050,RTE00016,2023-08-08,Completed
LOAD00045576,CUST00042,RTE00052,2023-08-08,Completed
LOAD00045577,CUST00191,RTE00046,2023-08-08,Completed
LOAD00045578,CUST00068,RTE00014,2023-08-08,Completed
LOAD00045579,CUST00130,RTE00039,2023-08-08,Completed
LOAD00045580,CUST00090,RTE00058,2023-08-08,Completed
LOAD00045581,CUST00161,RTE00009,2023-08-08,Completed
LOAD00045582,CUST00192,RTE00039,2023-08-08,Completed
LOAD00045583,CUST00121,RTE00034,2023-08-08,Completed
LOAD00045584,CUST00140,RTE00020,2023-08-08,Completed
LOAD00045585,CUST00041,RTE00012,2023-08-08,Completed
LOAD00045586,CUST00083,RTE00047,2023-08-08,Completed
LOAD00045587,CUST00042,RTE00023,2023-08-08,Completed
LOAD00045588,CUST00037,RTE00025,2023-08-08,Completed
LOAD00045589,CUST00114,RTE00041,2023-08-08,Completed
LOAD00045590,CUST00111,RTE00030,2023-08-08,Completed
LOAD00045591,CUST00023,RTE00007,2023-08-08,Completed
LOAD00045592,CUST00099,RTE00004,2023-08-08,Completed
LOAD00045593,CUST00176,RTE00001,2023-08-08,Completed
LOAD00045594,CUST00069,RTE00034,2023-08-08,Completed
LOAD00045595,CUST00130,RTE00029,2023-08-08,Completed
LOAD00045596,CUST00167,RTE00030,2023-08-08,Completed
LOAD00045597,CUST00048,RTE00005,2023-08-08,Completed
LOAD00045598,CUST00023,RTE00028,2023-08-08,Completed
LOAD00045599,CUST00116,RTE00030,2023-08-08,Completed
LOAD00045600,CUST00057,RTE00039,2023-08-08,Completed
LOAD00045601,CUST00029,RTE00021,2023-08-08,Completed
LOAD00045602,CUST00002,RTE00049,2023-08-08,Completed
LOAD00045603,CUST00030,RTE00049,2023-08-08,Completed
LOAD00045604,CUST00152,RTE00008,2023-08-08,Completed
LOAD00045605,CUST00081,RTE00021,2023-08-08,Completed
LOAD00045606,CUST00196,RTE00015,2023-08-08,Completed
LOAD00045607,CUST00136,RTE00035,2023-08-08,Completed
LOAD00045608,CUST00078,RTE00058,2023-08-08,Completed
LOAD00045609,CUST00064,RTE00042,2023-08-08,Completed
LOAD00045610,CUST00130,RTE00037,2023-08-08,Completed
LOAD00045611,CUST00085,RTE00017,2023-08-08,Completed
LOAD00045612,CUST00193,RTE00036,2023-08-08,Completed
LOAD00045613,CUST00163,RTE00035,2023-08-08,Completed
LOAD00045614,CUST00075,RTE00008,2023-08-08,Completed
LOAD00045615,CUST00037,RTE00032,2023-08-08,Completed
LOAD00045616,CUST00035,RTE00004,2023-08-08,Completed
LOAD00045617,CUST00081,RTE00025,2023-08-08,Completed
LOAD00045618,CUST00195,RTE00029,2023-08-08,Completed
LOAD00045619,CUST00101,RTE00015,2023-08-08,Completed
LOAD00045620,CUST00150,RTE00024,2023-08-08,Completed
LOAD00045621,CUST00160,RTE00039,2023-08-08,Completed
LOAD00045622,CUST00049,RTE00040,2023-08-08,Completed
LOAD00045623,CUST00152,RTE00047,2023-08-08,Completed
LOAD00045624,CUST00070,RTE00030,2023-08-08,Completed
LOAD00045625,CUST00190,RTE00016,2023-08-08,Completed
LOAD00045626,CUST00003,RTE00036,2023-08-08,Completed
LOAD00045627,CUST00122,RTE00026,2023-08-08,Completed
